Unix,Date,Symbol,Open,High,Low,Close,Volume 1INCH,Volume BTC,tradecount
1671235200000,2022-12-17,ANTBTC,0.00010942,0.00011395,0.00010796,0.00011127,25411.8,2.8263503,754
1671148800000,2022-12-16,ANTBTC,0.00012336,0.00012498,0.00010768,0.00010978,53716.1,6.17490941,1183
1671062400000,2022-12-15,ANTBTC,0.00011832,0.00012502,0.00011734,0.00012312,21565.3,2.62705679,615
1670976000000,2022-12-14,ANTBTC,0.00012402,0.00012516,0.00011661,0.0001182,37046.7,4.43169472,793
1670889600000,2022-12-13,ANTBTC,0.00012676,0.00012804,0.00011966,0.000124,75200.2,9.34345666,1690
1670803200000,2022-12-12,ANTBTC,0.00013846,0.00014324,0.00012465,0.000127,121499.6,16.10580029,5109
1670716800000,2022-12-11,ANTBTC,0.00013664,0.00013976,0.0001312,0.00013796,56091.0,7.62104404,1586
1670630400000,2022-12-10,ANTBTC,0.00013149,0.0001392,0.00013035,0.0001374,80134.6,10.81914798,2175
1670544000000,2022-12-09,ANTBTC,0.0001251,0.00013365,0.00012384,0.00013185,86052.2,11.20702152,2647
1670371200000,2022-12-07,ANTBTC,0.00012713,0.00014214,0.00012288,0.00013395,260819.7,35.14068058,6507
1670284800000,2022-12-06,ANTBTC,0.00012726,0.00012876,0.00012045,0.00012682,69808.9,8.66750653,1520
1670198400000,2022-12-05,ANTBTC,0.00012622,0.0001305,0.00012332,0.00012665,103591.3,13.07954014,2109
1670112000000,2022-12-04,ANTBTC,0.00011759,0.0002114,0.00011111,0.00012632,1494147.7,205.62461983,26613
1670025600000,2022-12-03,ANTBTC,0.00011402,0.00012014,0.00011193,0.00011761,234817.8,26.76639917,1866
1669939200000,2022-12-02,ANTBTC,0.00011603,0.00012306,0.00011395,0.00011409,123440.5,14.50096017,1713
1669852800000,2022-12-01,ANTBTC,0.00011369,0.0001165,0.00011224,0.00011568,18519.8,2.11535679,593
1669766400000,2022-11-30,ANTBTC,0.00011533,0.00011611,0.00011233,0.0001139,22421.6,2.56415,771
1669680000000,2022-11-29,ANTBTC,0.00011457,0.00011573,0.00011257,0.00011469,17719.1,2.02971734,653
1669593600000,2022-11-28,ANTBTC,0.0001094,0.00011602,0.00010713,0.00011459,31310.1,3.51927952,942
1669507200000,2022-11-27,ANTBTC,0.00010902,0.00011076,0.0001075,0.00010903,13706.4,1.50292119,394
1669420800000,2022-11-26,ANTBTC,0.00010943,0.00011163,0.00010774,0.00010935,17747.6,1.9479544,598
1669334400000,2022-11-25,ANTBTC,0.0001131,0.00011328,0.00010875,0.00010952,18017.4,1.99509168,662
1669248000000,2022-11-24,ANTBTC,0.00011499,0.00011513,0.00011168,0.00011317,14268.9,1.61856421,427
1669161600000,2022-11-23,ANTBTC,0.00011533,0.0001165,0.00011191,0.00011428,16962.3,1.93926786,548
1669075200000,2022-11-22,ANTBTC,0.00011674,0.00011757,0.00011318,0.00011554,13571.1,1.56133968,560
1668988800000,2022-11-21,ANTBTC,0.00010842,0.00011922,0.00010558,0.000117,39208.8,4.42279295,1607
1668902400000,2022-11-20,ANTBTC,0.00012611,0.00012611,0.00010834,0.00010919,61448.7,7.10419469,2509
1668816000000,2022-11-19,ANTBTC,0.00013048,0.00013961,0.00012516,0.00012599,79233.3,10.45860469,2653
1668729600000,2022-11-18,ANTBTC,0.00012114,0.00013186,0.00011925,0.00013093,54154.0,6.8366252,1853
1668643200000,2022-11-17,ANTBTC,0.00011865,0.00012333,0.0001161,0.00012097,36014.5,4.29020101,1188
1668556800000,2022-11-16,ANTBTC,0.0001103,0.00012165,0.00010994,0.00011834,191191.9,21.8883246,3021
1668470400000,2022-11-15,ANTBTC,0.00011457,0.00012045,0.00010907,0.0001105,52841.0,5.95751199,1812
1668384000000,2022-11-14,ANTBTC,0.00011019,0.0001214,0.00010403,0.00011458,78489.8,8.89217747,3812
1668297600000,2022-11-13,ANTBTC,0.00010533,0.00011161,0.00010211,0.00011019,30781.6,3.26926963,1174
1668211200000,2022-11-12,ANTBTC,0.00011573,0.00011573,0.00010392,0.00010533,28665.5,3.08834716,1090
1668124800000,2022-11-11,ANTBTC,0.00010418,0.00012185,0.00010369,0.00011573,143839.1,16.73010273,3156
1668038400000,2022-11-10,ANTBTC,0.0001039,0.000106,9.651e-05,0.00010418,113627.3,11.41327541,3364
1667952000000,2022-11-09,ANTBTC,9.307e-05,0.00011112,8.884e-05,0.00010415,154400.5,15.25445774,4743
1667865600000,2022-11-08,ANTBTC,9.307e-05,0.0001054,8.951e-05,9.303e-05,204169.0,19.63624894,7209
1667779200000,2022-11-07,ANTBTC,8.878e-05,9.56e-05,8.817e-05,9.277e-05,38498.4,3.54167313,2525
1667692800000,2022-11-06,ANTBTC,9.468e-05,9.539e-05,8.813e-05,8.88e-05,33075.8,3.03415233,4345
1667606400000,2022-11-05,ANTBTC,9.823e-05,0.00010206,9.298e-05,9.468e-05,49857.0,4.85893599,2634
1667520000000,2022-11-04,ANTBTC,9.519e-05,0.00011925,9.165e-05,9.799e-05,208021.2,21.25024256,7470
1667433600000,2022-11-03,ANTBTC,9.192e-05,0.00010283,9.156e-05,9.52e-05,111724.1,10.85649145,4720
1667347200000,2022-11-02,ANTBTC,8.818e-05,9.445e-05,8.711e-05,9.173e-05,146415.2,13.25613523,4768
1667260800000,2022-11-01,ANTBTC,9.048e-05,9.117e-05,8.786e-05,8.822e-05,20307.5,1.80135186,1078
1667174400000,2022-10-31,ANTBTC,8.8e-05,9.442e-05,8.678e-05,9.004e-05,57476.1,5.2129031,2627
1667088000000,2022-10-30,ANTBTC,8.741e-05,9.001e-05,8.569e-05,8.808e-05,36355.5,3.19051195,1177
1667001600000,2022-10-29,ANTBTC,8.803e-05,8.946e-05,8.578e-05,8.741e-05,43380.9,3.79921116,1406
1666915200000,2022-10-28,ANTBTC,8.617e-05,8.965e-05,8.538e-05,8.797e-05,54561.3,4.78363196,2215
1666828800000,2022-10-27,ANTBTC,8.395e-05,8.74e-05,8.365e-05,8.617e-05,94600.1,8.12898785,3307
1666742400000,2022-10-26,ANTBTC,8.237e-05,8.461e-05,8.205e-05,8.348e-05,36929.5,3.08674336,738
1666656000000,2022-10-25,ANTBTC,8.395e-05,8.633e-05,8.189e-05,8.255e-05,58667.4,4.94972767,1135
1666569600000,2022-10-24,ANTBTC,8.134e-05,8.496e-05,7.997e-05,8.399e-05,51286.6,4.24197281,963
1666483200000,2022-10-23,ANTBTC,8.147e-05,8.239e-05,7.976e-05,8.092e-05,40835.1,3.31773214,589
1666396800000,2022-10-22,ANTBTC,8.15e-05,8.174e-05,8.04e-05,8.137e-05,12958.4,1.05214415,341
1666310400000,2022-10-21,ANTBTC,8.102e-05,8.151e-05,7.829e-05,8.138e-05,39880.5,3.20157248,1080
1666224000000,2022-10-20,ANTBTC,8.279e-05,8.422e-05,8.076e-05,8.119e-05,28998.4,2.40095414,1473
1666137600000,2022-10-19,ANTBTC,8.332e-05,8.533e-05,8.231e-05,8.279e-05,42572.7,3.54894195,3496
1666051200000,2022-10-18,ANTBTC,8.354e-05,8.395e-05,8.09e-05,8.344e-05,37859.9,3.11783458,915
1665964800000,2022-10-17,ANTBTC,8.235e-05,8.365e-05,8.187e-05,8.358e-05,27946.3,2.31481181,641
1665878400000,2022-10-16,ANTBTC,8.015e-05,8.272e-05,8.015e-05,8.236e-05,28929.6,2.36426546,1183
1665792000000,2022-10-15,ANTBTC,8.017e-05,8.1e-05,7.933e-05,8.029e-05,24377.7,1.95470636,481
1665705600000,2022-10-14,ANTBTC,8.111e-05,8.231e-05,7.957e-05,8.015e-05,27569.1,2.23502431,687
1665619200000,2022-10-13,ANTBTC,8.425e-05,8.478e-05,7.718e-05,8.097e-05,148466.9,11.95387073,5212
1665532800000,2022-10-12,ANTBTC,8.522e-05,8.615e-05,8.407e-05,8.443e-05,50235.6,4.27277483,3857
1665446400000,2022-10-11,ANTBTC,8.423e-05,8.587e-05,8.33e-05,8.52e-05,32735.5,2.77111746,1826
1665360000000,2022-10-10,ANTBTC,8.663e-05,8.689e-05,8.41e-05,8.44e-05,24501.1,2.09661202,587
1665273600000,2022-10-09,ANTBTC,8.664e-05,8.726e-05,8.622e-05,8.673e-05,20925.8,1.81169392,331
1665187200000,2022-10-08,ANTBTC,8.608e-05,8.861e-05,8.594e-05,8.662e-05,20021.4,1.74632145,441
1665100800000,2022-10-07,ANTBTC,8.427e-05,8.654e-05,8.349e-05,8.654e-05,20575.0,1.74941472,492
1665014400000,2022-10-06,ANTBTC,8.483e-05,8.575e-05,8.345e-05,8.434e-05,50897.9,4.32118835,1113
1664928000000,2022-10-05,ANTBTC,8.492e-05,8.551e-05,8.341e-05,8.464e-05,23137.1,1.9510421,547
1664841600000,2022-10-04,ANTBTC,8.578e-05,8.691e-05,8.429e-05,8.471e-05,27076.1,2.31786366,624
1664755200000,2022-10-03,ANTBTC,8.429e-05,8.912e-05,8.314e-05,8.549e-05,77779.4,6.7160584,1895
1664668800000,2022-10-02,ANTBTC,8.687e-05,8.752e-05,8.435e-05,8.455e-05,19538.2,1.66941892,372
1664582400000,2022-10-01,ANTBTC,8.709e-05,8.787e-05,8.609e-05,8.694e-05,14784.8,1.28432142,372
1664496000000,2022-09-30,ANTBTC,8.5e-05,8.739e-05,8.467e-05,8.69e-05,52274.1,4.50255953,1246
1664409600000,2022-09-29,ANTBTC,8.682e-05,8.721e-05,8.409e-05,8.505e-05,35185.5,3.01415836,3362
1664323200000,2022-09-28,ANTBTC,8.803e-05,8.88e-05,8.574e-05,8.677e-05,56531.2,4.93087515,1894
1664236800000,2022-09-27,ANTBTC,8.566e-05,9.07e-05,8.483e-05,8.767e-05,118803.9,10.34586903,5514
1664150400000,2022-09-26,ANTBTC,8.45e-05,8.658e-05,8.268e-05,8.589e-05,39685.8,3.35096338,839
1664064000000,2022-09-25,ANTBTC,8.598e-05,8.732e-05,8.406e-05,8.498e-05,21445.0,1.83148011,524
1663977600000,2022-09-24,ANTBTC,8.538e-05,8.806e-05,8.536e-05,8.619e-05,14725.5,1.27610336,308
1663891200000,2022-09-23,ANTBTC,8.628e-05,8.764e-05,8.451e-05,8.551e-05,28693.9,2.46997313,601
1663804800000,2022-09-22,ANTBTC,8.7e-05,8.888e-05,8.533e-05,8.598e-05,183490.5,15.91801434,2015
1663718400000,2022-09-21,ANTBTC,8.8e-05,8.897e-05,8.216e-05,8.7e-05,135482.2,11.6635016,1412
1663632000000,2022-09-20,ANTBTC,8.6e-05,9.008e-05,8.499e-05,8.8e-05,56563.0,4.96963293,800
1663545600000,2022-09-19,ANTBTC,8.328e-05,9.094e-05,8.328e-05,8.658e-05,100635.8,8.75379375,2127
1663459200000,2022-09-18,ANTBTC,8.671e-05,8.777e-05,7.905e-05,8.349e-05,74166.9,6.10737442,1193
1663372800000,2022-09-17,ANTBTC,8.7e-05,8.732e-05,8.572e-05,8.696e-05,12856.0,1.11129067,362
1663286400000,2022-09-16,ANTBTC,8.437e-05,8.85e-05,8.334e-05,8.7e-05,31944.1,2.7580746,1310
1663200000000,2022-09-15,ANTBTC,8.694e-05,8.705e-05,8.275e-05,8.404e-05,46089.4,3.90708912,1418
1663113600000,2022-09-14,ANTBTC,8.592e-05,8.853e-05,8.495e-05,8.708e-05,65303.6,5.66655586,1776
1663027200000,2022-09-13,ANTBTC,8.581e-05,8.768e-05,8.324e-05,8.608e-05,171196.6,14.58525351,3060
1662940800000,2022-09-12,ANTBTC,8.976e-05,9.592e-05,8.493e-05,8.622e-05,177209.8,15.98614331,3682
1662854400000,2022-09-11,ANTBTC,9.098e-05,9.375e-05,8.936e-05,8.997e-05,109308.6,10.05653831,1920
1662768000000,2022-09-10,ANTBTC,9.586e-05,9.635e-05,9.026e-05,9.053e-05,143106.6,13.39906191,2189
1662681600000,2022-09-09,ANTBTC,9.465e-05,0.00010081,8.831e-05,9.576e-05,190150.0,17.94745896,4721
1662595200000,2022-09-08,ANTBTC,9.572e-05,9.592e-05,9.202e-05,9.43e-05,315903.1,29.74460135,2988
1662508800000,2022-09-07,ANTBTC,0.00010167,0.00010498,9.524e-05,9.582e-05,155652.2,15.80613812,3490
1662422400000,2022-09-06,ANTBTC,9.752e-05,0.00010228,9.188e-05,0.00010169,165338.0,15.86444692,3179
1662336000000,2022-09-05,ANTBTC,9.365e-05,9.813e-05,9.056e-05,9.76e-05,45391.1,4.27003277,1221
1662249600000,2022-09-04,ANTBTC,9.301e-05,9.38e-05,8.968e-05,9.349e-05,34385.4,3.16360373,830
1662163200000,2022-09-03,ANTBTC,8.871e-05,9.478e-05,8.788e-05,9.289e-05,97499.0,8.9013178,2193
1662076800000,2022-09-02,ANTBTC,8.617e-05,8.975e-05,8.401e-05,8.841e-05,73023.2,6.29438781,1333
1661990400000,2022-09-01,ANTBTC,8.274e-05,8.749e-05,8.173e-05,8.598e-05,110212.9,9.39207077,3620
1661904000000,2022-08-31,ANTBTC,8.005e-05,8.358e-05,7.977e-05,8.274e-05,36941.2,3.00532508,2385
1661817600000,2022-08-30,ANTBTC,8.183e-05,8.2e-05,7.822e-05,8.046e-05,32514.4,2.59588864,1645
1661731200000,2022-08-29,ANTBTC,7.725e-05,8.194e-05,7.605e-05,8.174e-05,34122.9,2.69336209,731
1661644800000,2022-08-28,ANTBTC,7.917e-05,8.021e-05,7.713e-05,7.735e-05,28864.2,2.27423358,672
1661558400000,2022-08-27,ANTBTC,7.6e-05,7.974e-05,7.559e-05,7.974e-05,58619.8,4.55154452,1098
1661472000000,2022-08-26,ANTBTC,8.147e-05,8.271e-05,7.545e-05,7.568e-05,106372.9,8.37495483,2072
1661385600000,2022-08-25,ANTBTC,7.855e-05,8.252e-05,7.806e-05,8.135e-05,83406.7,6.71595792,1471
1661299200000,2022-08-24,ANTBTC,8.031e-05,8.214e-05,7.847e-05,7.866e-05,120065.3,9.58607986,1905
1661212800000,2022-08-23,ANTBTC,7.734e-05,0.00015237,7.722e-05,8.036e-05,1475074.2,141.36241524,22200
1661126400000,2022-08-22,ANTBTC,7.674e-05,7.749e-05,7.297e-05,7.718e-05,41733.5,3.10937323,638
1661040000000,2022-08-21,ANTBTC,7.558e-05,7.788e-05,7.521e-05,7.657e-05,51912.3,3.97590885,2554
1660953600000,2022-08-20,ANTBTC,7.904e-05,7.916e-05,7.362e-05,7.537e-05,58945.5,4.49266622,1929
1660867200000,2022-08-19,ANTBTC,7.577e-05,7.966e-05,7.128e-05,7.899e-05,109096.9,8.17655455,3822
1660780800000,2022-08-18,ANTBTC,7.994e-05,8.238e-05,7.569e-05,7.575e-05,62976.4,4.98567714,5361
1660694400000,2022-08-17,ANTBTC,8.345e-05,8.49e-05,7.951e-05,7.985e-05,37951.2,3.11778855,908
1660608000000,2022-08-16,ANTBTC,8.31e-05,8.439e-05,8.156e-05,8.33e-05,14869.2,1.24008818,381
1660521600000,2022-08-15,ANTBTC,8.259e-05,8.397e-05,8e-05,8.312e-05,48412.8,3.96875087,749
1660435200000,2022-08-14,ANTBTC,8.54e-05,8.652e-05,8.208e-05,8.267e-05,26168.5,2.20545012,651
1660348800000,2022-08-13,ANTBTC,8.952e-05,9.026e-05,8.519e-05,8.56e-05,22065.3,1.93146482,551
1660262400000,2022-08-12,ANTBTC,9.079e-05,9.101e-05,8.859e-05,8.933e-05,17842.7,1.60059937,500
1660176000000,2022-08-11,ANTBTC,9.355e-05,9.362e-05,8.875e-05,9.085e-05,42797.4,3.88256029,956
1660089600000,2022-08-10,ANTBTC,9.094e-05,9.934e-05,8.845e-05,9.344e-05,174602.2,16.51831357,4562
1660003200000,2022-08-09,ANTBTC,8.853e-05,9.647e-05,8.802e-05,9.129e-05,140402.7,12.89406704,4283
1659916800000,2022-08-08,ANTBTC,8.985e-05,9.05e-05,8.7e-05,8.847e-05,16877.4,1.49216034,587
1659830400000,2022-08-07,ANTBTC,8.779e-05,9.266e-05,8.633e-05,8.997e-05,32919.0,2.95308028,888
1659744000000,2022-08-06,ANTBTC,8.74e-05,8.951e-05,8.662e-05,8.806e-05,21295.3,1.87669807,638
1659657600000,2022-08-05,ANTBTC,8.687e-05,8.924e-05,8.592e-05,8.735e-05,21745.1,1.89513143,584
1659571200000,2022-08-04,ANTBTC,8.455e-05,8.721e-05,8.435e-05,8.701e-05,27181.8,2.31781839,630
1659484800000,2022-08-03,ANTBTC,8.49e-05,8.769e-05,8.341e-05,8.434e-05,25856.7,2.20405078,795
1659398400000,2022-08-02,ANTBTC,8.724e-05,8.797e-05,8.137e-05,8.471e-05,177727.8,14.92791228,2429
1659312000000,2022-08-01,ANTBTC,8.401e-05,9.531e-05,8.401e-05,8.735e-05,313680.5,28.00873416,4564
1659225600000,2022-07-31,ANTBTC,8.345e-05,8.9e-05,8.317e-05,8.365e-05,31146.9,2.68148049,1238
1659139200000,2022-07-30,ANTBTC,8.408e-05,8.745e-05,8.253e-05,8.344e-05,37774.2,3.19438097,1488
1659052800000,2022-07-29,ANTBTC,7.939e-05,9.532e-05,7.912e-05,8.398e-05,158043.0,13.7063872,4146
1658966400000,2022-07-28,ANTBTC,7.48e-05,8.101e-05,7.343e-05,7.929e-05,44201.6,3.40801353,1396
1658880000000,2022-07-27,ANTBTC,7.598e-05,7.647e-05,7.359e-05,7.505e-05,35899.2,2.68392475,722
1658793600000,2022-07-26,ANTBTC,7.466e-05,7.599e-05,7.415e-05,7.588e-05,17024.4,1.27646324,497
1658707200000,2022-07-25,ANTBTC,7.574e-05,7.635e-05,7.358e-05,7.441e-05,23067.2,1.73186255,690
1658620800000,2022-07-24,ANTBTC,7.692e-05,7.806e-05,7.573e-05,7.574e-05,18735.3,1.4373384,528
1658534400000,2022-07-23,ANTBTC,7.429e-05,7.954e-05,7.363e-05,7.705e-05,50252.0,3.86127462,1330
1658448000000,2022-07-22,ANTBTC,7.665e-05,7.872e-05,7.412e-05,7.439e-05,39004.2,2.98190431,683
1658361600000,2022-07-21,ANTBTC,7.545e-05,7.867e-05,7.486e-05,7.665e-05,19174.1,1.47649949,557
1658275200000,2022-07-20,ANTBTC,8.072e-05,8.307e-05,7.51e-05,7.558e-05,72496.6,5.7740082,3340
1658188800000,2022-07-19,ANTBTC,8.516e-05,8.978e-05,8.057e-05,8.072e-05,52656.8,4.47711892,2140
1658102400000,2022-07-18,ANTBTC,8.233e-05,8.741e-05,8.041e-05,8.511e-05,59902.7,4.98849205,2004
1658016000000,2022-07-17,ANTBTC,8.409e-05,8.412e-05,8.025e-05,8.239e-05,34946.7,2.86060725,829
1657929600000,2022-07-16,ANTBTC,8.41e-05,8.688e-05,8.263e-05,8.372e-05,56157.4,4.71402395,1384
1657843200000,2022-07-15,ANTBTC,7.949e-05,8.619e-05,7.837e-05,8.367e-05,52454.1,4.32909115,1490
1657756800000,2022-07-14,ANTBTC,7.923e-05,8.023e-05,7.751e-05,7.979e-05,23057.5,1.81684107,621
1657670400000,2022-07-13,ANTBTC,7.867e-05,8.02e-05,7.69e-05,7.923e-05,45552.3,3.58177741,913
1657584000000,2022-07-12,ANTBTC,7.783e-05,7.998e-05,7.691e-05,7.845e-05,20152.3,1.58538405,576
1657497600000,2022-07-11,ANTBTC,8.096e-05,8.568e-05,7.733e-05,7.77e-05,74809.1,6.03524758,2912
1657411200000,2022-07-10,ANTBTC,8.134e-05,8.157e-05,7.908e-05,8.116e-05,34377.2,2.75569599,833
1657324800000,2022-07-09,ANTBTC,8.157e-05,8.487e-05,7.958e-05,8.111e-05,53712.1,4.4048692,1107
1657238400000,2022-07-08,ANTBTC,7.86e-05,8.488e-05,7.708e-05,8.138e-05,54758.3,4.41182439,1232
1657152000000,2022-07-07,ANTBTC,8.203e-05,8.408e-05,7.763e-05,7.889e-05,49050.0,4.03516568,899
1657065600000,2022-07-06,ANTBTC,8.351e-05,9.077e-05,8.188e-05,8.201e-05,201975.5,17.40225238,3416
1656979200000,2022-07-05,ANTBTC,8.088e-05,8.62e-05,8.006e-05,8.344e-05,110298.5,9.1638684,2329
1656892800000,2022-07-04,ANTBTC,8.078e-05,8.491e-05,8.025e-05,8.025e-05,43107.4,3.54728818,1432
1656806400000,2022-07-03,ANTBTC,8.082e-05,8.13e-05,7.855e-05,8.078e-05,41473.5,3.30596024,1162
1656720000000,2022-07-02,ANTBTC,7.808e-05,8.116e-05,7.632e-05,8.082e-05,64000.3,5.05992355,2032
1656633600000,2022-07-01,ANTBTC,7.671e-05,7.917e-05,7.525e-05,7.803e-05,42197.1,3.26446367,1271
1656547200000,2022-06-30,ANTBTC,7.915e-05,8e-05,7.546e-05,7.693e-05,56351.7,4.36728298,1916
1656460800000,2022-06-29,ANTBTC,7.772e-05,8.027e-05,7.673e-05,7.932e-05,51190.5,4.03158723,1452
1656374400000,2022-06-28,ANTBTC,8.081e-05,8.133e-05,7.586e-05,7.705e-05,51894.2,4.07299851,1275
1656288000000,2022-06-27,ANTBTC,8.009e-05,8.215e-05,7.912e-05,8.07e-05,59521.7,4.82036416,1658
1656201600000,2022-06-26,ANTBTC,8.712e-05,8.926e-05,7.988e-05,8.028e-05,73228.3,6.23978449,1755
1656115200000,2022-06-25,ANTBTC,9.048e-05,9.145e-05,8.589e-05,8.681e-05,67033.0,5.93130164,1196
1656028800000,2022-06-24,ANTBTC,8.193e-05,9.397e-05,8.193e-05,9.046e-05,106400.6,9.3835319,2799
1655942400000,2022-06-23,ANTBTC,8.353e-05,8.7e-05,8.027e-05,8.182e-05,62107.2,5.19848619,1369
1655856000000,2022-06-22,ANTBTC,8.037e-05,8.533e-05,7.871e-05,8.318e-05,77940.5,6.37337057,1720
1655769600000,2022-06-21,ANTBTC,7.809e-05,8.316e-05,7.754e-05,8.043e-05,93116.2,7.51141717,1521
1655683200000,2022-06-20,ANTBTC,8.21e-05,8.39e-05,7.605e-05,7.785e-05,78662.1,6.32873353,1254
1655596800000,2022-06-19,ANTBTC,8.268e-05,9.088e-05,7.899e-05,8.222e-05,203721.8,17.40690453,3164
1655510400000,2022-06-18,ANTBTC,7.677e-05,8.305e-05,7.349e-05,8.259e-05,199326.2,15.54550428,2122
1655424000000,2022-06-17,ANTBTC,7.845e-05,8.4e-05,7.479e-05,7.696e-05,327233.4,25.83926083,4108
1655337600000,2022-06-16,ANTBTC,8.981e-05,0.00010604,7.758e-05,7.858e-05,1057772.5,94.51678639,17834
1655251200000,2022-06-15,ANTBTC,6.051e-05,0.0001163,5.88e-05,9e-05,921512.9,76.71538882,19546
1655164800000,2022-06-14,ANTBTC,5.879e-05,6.294e-05,5.673e-05,6.036e-05,84225.5,5.0102336,1435
1655078400000,2022-06-13,ANTBTC,5.239e-05,5.925e-05,4.988e-05,5.856e-05,94622.6,4.99774043,1422
1654992000000,2022-06-12,ANTBTC,5.282e-05,5.51e-05,4.956e-05,5.224e-05,99351.1,5.17146288,1455
1654905600000,2022-06-11,ANTBTC,5.866e-05,6.027e-05,5.177e-05,5.252e-05,378987.0,20.4092941,4129
1654819200000,2022-06-10,ANTBTC,6.031e-05,6.17e-05,5.771e-05,5.889e-05,40549.2,2.41028835,1180
1654732800000,2022-06-09,ANTBTC,6.066e-05,6.193e-05,5.926e-05,6.036e-05,41948.8,2.54278294,1302
1654646400000,2022-06-08,ANTBTC,6.088e-05,6.491e-05,6.043e-05,6.066e-05,68760.1,4.29542971,2156
1654560000000,2022-06-07,ANTBTC,5.9e-05,6.327e-05,5.76e-05,6.094e-05,52914.3,3.20363867,1521
1654473600000,2022-06-06,ANTBTC,6.058e-05,6.157e-05,5.805e-05,5.926e-05,66582.1,3.97488539,2180
1654387200000,2022-06-05,ANTBTC,6.005e-05,6.16e-05,5.821e-05,6.058e-05,38491.4,2.32272238,597
1654300800000,2022-06-04,ANTBTC,6.112e-05,6.137e-05,5.839e-05,6.018e-05,42764.0,2.55549885,795
1654214400000,2022-06-03,ANTBTC,6.307e-05,6.894e-05,6.054e-05,6.105e-05,174032.0,11.04930114,2975
1654128000000,2022-06-02,ANTBTC,6.097e-05,6.34e-05,5.965e-05,6.302e-05,58002.2,3.56741011,1354
1654041600000,2022-06-01,ANTBTC,6.396e-05,6.839e-05,5.979e-05,6.097e-05,151321.9,9.78116951,2940
1653955200000,2022-05-31,ANTBTC,6.596e-05,6.62e-05,6.068e-05,6.374e-05,105131.1,6.61716878,2150
1653868800000,2022-05-30,ANTBTC,6.295e-05,7.068e-05,6.279e-05,6.6e-05,131527.0,8.78776447,2902
1653782400000,2022-05-29,ANTBTC,5.745e-05,6.344e-05,5.733e-05,6.295e-05,143174.0,8.65720398,2947
1653696000000,2022-05-28,ANTBTC,5.578e-05,6.344e-05,5.484e-05,5.734e-05,339043.6,19.98744028,3092
1653609600000,2022-05-27,ANTBTC,5.605e-05,5.733e-05,5.292e-05,5.578e-05,89314.0,4.92320958,2010
1653523200000,2022-05-26,ANTBTC,6.252e-05,6.375e-05,5.569e-05,5.591e-05,167716.3,9.78561935,2608
1653436800000,2022-05-25,ANTBTC,6.767e-05,6.809e-05,6.177e-05,6.237e-05,104279.2,6.69029978,1687
1653350400000,2022-05-24,ANTBTC,6.369e-05,7.153e-05,6.327e-05,6.753e-05,111183.0,7.52026674,2986
1653264000000,2022-05-23,ANTBTC,6.752e-05,6.996e-05,6.252e-05,6.357e-05,222984.4,14.91943334,2564
1653177600000,2022-05-22,ANTBTC,7.127e-05,7.375e-05,6.541e-05,6.759e-05,157841.5,11.00399346,4363
1653091200000,2022-05-21,ANTBTC,5.944e-05,7.976e-05,5.849e-05,7.115e-05,828578.8,58.3121676,13220
1653004800000,2022-05-20,ANTBTC,5.628e-05,6.04e-05,5.386e-05,5.943e-05,101734.0,5.7144379,2151
1652918400000,2022-05-19,ANTBTC,5.581e-05,5.664e-05,5.2e-05,5.622e-05,139191.2,7.53612301,2421
1652832000000,2022-05-18,ANTBTC,5.405e-05,6.222e-05,5.38e-05,5.594e-05,267730.8,15.57986088,5739
1652745600000,2022-05-17,ANTBTC,5.103e-05,5.532e-05,5.072e-05,5.413e-05,94473.5,4.98755401,2311
1652659200000,2022-05-16,ANTBTC,5.271e-05,5.271e-05,4.863e-05,5.103e-05,100046.9,5.04421175,1901
1652572800000,2022-05-15,ANTBTC,5.41e-05,5.431e-05,4.859e-05,5.28e-05,167038.9,8.64650717,1960
1652486400000,2022-05-14,ANTBTC,4.886e-05,5.5e-05,4.692e-05,5.397e-05,144733.8,7.38322784,2236
1652400000000,2022-05-13,ANTBTC,4.243e-05,5.302e-05,4.181e-05,4.874e-05,199553.4,9.67687961,3554
1652313600000,2022-05-12,ANTBTC,5.349e-05,5.518e-05,4.074e-05,4.231e-05,443553.6,19.96797588,6999
1652227200000,2022-05-11,ANTBTC,7.8e-05,7.959e-05,5.234e-05,5.336e-05,367067.3,22.86907136,8082
1652140800000,2022-05-10,ANTBTC,7.978e-05,8.367e-05,7.598e-05,7.788e-05,117641.2,9.46155677,4871
1652054400000,2022-05-09,ANTBTC,8.796e-05,9e-05,7.921e-05,7.972e-05,91848.8,7.76609932,3714
1651968000000,2022-05-08,ANTBTC,8.7e-05,8.96e-05,8.6e-05,8.775e-05,34908.2,3.07245096,2581
1651881600000,2022-05-07,ANTBTC,9.001e-05,9.06e-05,8.624e-05,8.684e-05,27942.6,2.48106515,1611
1651795200000,2022-05-06,ANTBTC,8.765e-05,9.138e-05,8.63e-05,8.994e-05,56241.4,4.99107438,3780
1651708800000,2022-05-05,ANTBTC,9.036e-05,9.307e-05,8.482e-05,8.754e-05,76738.1,6.7703153,4023
1651622400000,2022-05-04,ANTBTC,8.699e-05,9.052e-05,8.579e-05,9.026e-05,30603.4,2.68537399,2262
1651536000000,2022-05-03,ANTBTC,8.877e-05,9.009e-05,8.597e-05,8.702e-05,28321.5,2.49685491,2770
